17
0 2 2
1 3 2
2 4 2
3 6 2
4 5 2
5 5 3
6 6 3
7 4 3
8 1 3
9 1 4
10 5 4
11 4 4
12 1 6
13 5 6
14 6 6
15 1 5
16 1 1
