46476
0 1770 5457
1 1252 5457
2 1141 5457
3 1141 4870
4 1252 4870
5 1770 4870
6 1141 5387
7 1252 5387
8 1770 5387
9 1141 5319
10 1252 5319
11 986 5319
12 1770 250
13 1252 250
14 1770 4775
15 1867 4775
16 1252 4775
17 1141 4775
18 1252 4811
19 1141 4811
20 986 4811
21 1770 5418
22 1252 5418
23 2055 5418
24 1141 5418
25 1490 5418
26 1252 5179
27 1141 5179
28 986 5049
29 1141 5049
30 1252 5049
31 986 5288
32 1141 5288
33 1252 167
34 1770 167
35 1252 26
36 1770 26
37 371 26
38 1252 417
39 1770 417
40 1867 417
41 1141 4835
42 1380 4835
43 1252 4835
44 2124 4835
45 1770 4835
46 1047 4835
47 1867 4835
48 986 4685
49 1965 4685
50 1141 4685
51 1535 4685
52 1252 4685
53 986 4738
54 1141 4738
55 1380 4738
56 1252 4738
57 2124 4738
58 1490 427
59 2055 427
60 1252 427
61 1770 427
62 1490 5313
63 1252 5313
64 1141 5313
65 1141 5137
66 1252 5137
67 1490 5137
68 1252 73
69 1770 73
70 371 73
71 1252 5197
72 1535 5197
73 1141 5197
74 1965 5197
75 986 5197
76 1252 4926
77 1141 4926
78 986 4926
79 1141 4980
80 986 4980
81 1141 5381
82 986 5381
83 1366 5381
84 1770 12
85 1252 12
86 371 12
87 1770 285
88 1252 285
89 371 68
90 1770 68
91 1203 68
92 1252 68
93 1535 68
94 1867 274
95 1770 274
96 1252 274
97 1867 4850
98 1770 4850
99 1047 4850
100 1252 4850
101 371 4850
102 2124 4850
103 1535 4850
104 1141 4850
105 1203 4850
106 1380 4850
107 1252 4876
108 1535 4876
109 1141 4876
110 1965 4876
111 986 4876
112 1252 4567
113 1535 4567
114 1141 4567
115 1965 4567
116 1380 4567
117 986 4567
118 2124 4567
119 2124 4753
120 1380 4753
121 1141 4753
122 986 4753
123 1770 232
124 1252 232
125 2055 232
126 1490 232
127 1141 5385
128 1252 5385
129 1490 5385
130 1008 5385
131 1490 20
