0 0.4
1 0.267509
2 0.175544
3 0.12371
4 0.0996969
5 0.0816873
6 0.0704234
7 0.0579272
8 0.0520619
9 0.0454544
10 0.0417677
11 0.0363791
12 0.0339971
13 0.0306885
14 0.0289837
15 0.0260825
16 0.0248525
17 0.0229127
18 0.0219645
19 0.0202184
20 0.0194848
21 0.0182425
22 0.0176481
23 0.0165231
24 0.0160399
25 0.0151979
26 0.0147919
27 0.01403
28 0.0136875
29 0.0130921
30 0.0127962
31 0.012258
32 0.0120012
33 0.0115647
34 0.0113378
35 0.0109428
36 0.0107416
37 0.0104107
38 0.0102297
39 0.00992931
