46476
0 1770 5457
1 1252 5457
2 1141 5457
3 1141 5319
4 1252 5319
5 986 5319
6 1141 5387
7 1252 5387
8 1770 5387
9 1141 4870
10 1252 4870
11 1770 4870
12 986 5049
13 1141 5049
14 1252 5049
15 986 4811
16 1141 4811
17 1252 4811
18 986 5288
19 1141 5288
20 1770 250
21 1252 250
22 1252 5179
23 1141 5179
24 1770 5418
25 1252 5418
26 2055 5418
27 1141 5418
28 1490 5418
29 1770 4775
30 1867 4775
31 1252 4775
32 1141 4775
33 1252 5197
34 1535 5197
35 1141 5197
36 1965 5197
37 986 5197
38 1252 4926
39 1141 4926
40 986 4926
41 1252 4685
42 1535 4685
43 1141 4685
44 1965 4685
45 986 4685
46 1252 4738
47 1141 4738
48 1380 4738
49 986 4738
50 2124 4738
51 1141 4980
52 986 4980
53 1141 5381
54 986 5381
55 1366 5381
56 1252 26
57 1770 26
58 371 26
59 1252 167
60 1770 167
61 1252 73
62 1770 73
63 371 73
64 1141 5137
65 1252 5137
66 1490 5137
67 1490 427
68 2055 427
69 1252 427
70 1770 427
71 1490 5313
72 1252 5313
73 1141 5313
74 1141 4835
75 1380 4835
76 1252 4835
77 2124 4835
78 1770 4835
79 1047 4835
80 1867 4835
81 1252 417
82 1770 417
83 1867 417
84 1535 152
85 1252 152
86 986 4936
87 1965 4936
88 1141 4936
89 1535 4936
90 1252 4936
91 986 4876
92 1965 4876
93 1141 4876
94 1535 4876
95 1252 4876
96 1141 4987
97 1267 4987
98 1252 4987
99 1008 4987
100 1490 4987
101 1535 68
102 1203 68
103 1252 68
104 371 68
105 1770 68
106 986 4567
107 1965 4567
108 1141 4567
109 1535 4567
110 1380 4567
111 1252 4567
112 2124 4567
113 2124 4753
114 1380 4753
115 1141 4753
116 986 4753
117 1141 5131
118 1267 5131
119 986 4969
120 1141 4969
121 1366 5125
122 986 5125
123 1141 5125
124 1366 5451
125 1380 5451
126 1141 5451
127 1366 4824
128 1380 4824
129 986 4824
130 1141 4824
