1 0.766628
2 0.512733
3 0.339199
4 0.126953
5 0.114996
6 0.0647093
7 0.0573388
8 0.0375487
9 0.0371471
10 0.0276604
11 0.0263047
12 0.0234402
13 0.0232938
14 0.0209699
15 0.0208414
16 0.0193965
17 0.0194548
18 0.0180496
19 0.0182021
20 0.0168331
21 0.0170086
22 0.0155786
23 0.0157806
24 0.0144421
25 0.0146409
26 0.013233
27 0.0134181
28 0.0122169
29 0.0124
30 0.0111186
31 0.011272
32 0.0102778
33 0.0104376
34 0.00932235
