1 0.58118
2 0.675022
3 0.414109
4 0.295906
5 0.198123
6 0.162212
7 0.116933
8 0.104434
9 0.0800855
10 0.0745462
11 0.0582952
12 0.0556452
13 0.0451065
14 0.0437018
15 0.0359707
16 0.0351646
17 0.0292103
18 0.0287438
19 0.0247388
20 0.0244069
21 0.0206755
22 0.0204458
23 0.0179181
24 0.017734
25 0.0157661
26 0.0155889
27 0.0137813
28 0.0136165
29 0.0126715
30 0.0124992
31 0.0112412
32 0.0110754
33 0.0103645
34 0.0102002
35 0.00978666
